#X         PSI_SQUARED
-1.27154   0.617252  
0.606005   1.05739   
0.542149   0.936257  
0.631895   1.02894   
-0.419313  0.87647   
0.841807   1.11436   
-0.544507  1.28788   
1.0255     1.00536   
1.16249    0.759405  
-0.432844  0.800197  
0.837408   1.01962   
1.32603    0.500166  
-0.374788  0.346618  
-0.774665  1.00462   
-0.838535  0.997521  
-0.936439  0.968708  
0.707158   0.951979  
1.39613    0.299533  
0.712817   1.0079    
0.932092   1.04084   
1.57429    0.330567  
-1.00112   0.975175  
1.07417    0.982348  
1.11146    0.95686   
1.44102    0.574699  
-0.283967  0.532767  
0.403152   0.661874  
-1.88669   0.105084  
0.610682   0.992906  
1.22039    0.576876  
-1.20411   0.768078  
0.664767   0.886976  
-1.6744    0.131515  
0.512242   0.782585  
1.01386    0.958232  
1.0824     0.814484  
0.448333   1.25375   
-0.191711  1.41449   
1.40392    0.377359  
0.59909    1.24901   
1.32807    0.554972  
0.849896   1.02426   
0.904474   0.995613  
0.848006   0.98371   
0.233249   0.483186  
0.772774   1.07217   
0.465146   1.33261   
1.24793    0.794766  
-0.541011  1.13758   
-0.305102  1.11596   
1.8918     0.0373324 
0.734042   1.18207   
-0.395361  1.29817   
-0.210713  1.41317   
0.645804   1.17455   
-0.903082  1.12048   
1.49636    0.267404  
0.151284   1.58596   
-0.881627  1.23229   
0.135074   1.74688   
-0.646693  1.27638   
-0.242043  1.5908    
-1.17447   0.92527   
0.950561   1.02324   
1.24258    0.764281  
0.302425   0.700928  
-1.31693   0.581563  
0.843286   0.999838  
-0.740264  1.01476   
-1.0812    0.785072  
0.133031   0.803974  
-1.39001   0.529796  
-0.89911   0.974874  
1.0421     0.85867   
-1.68295   0.255341  
-0.636992  0.908259  
1.15759    0.586809  
-0.948556  0.891102  
-1.67837   0.150832  
0.720516   0.992615  
1.38365    0.60278   
-1.3747    0.367321  
-1.29551   0.717685  
-0.963191  1.06771   
1.53116    0.424197  
-0.259224  0.847828  
-1.2785    0.821532  
0.487944   1.22623   
0.263886   1.72832   
-0.101659  1.52123   
-0.323793  1.16339   
-1.37892   0.558544  
0.0209413  1.16251   
-1.24934   0.745457  
-1.22097   0.85791   
-1.11895   0.782149  
-0.111027  1.54763   
0.727263   1.11051   
-0.931275  0.883796  
0.424169   1.59832   
0.117418   1.10027   
-0.614949  0.999884  
-0.091359  1.01452   
-0.653551  1.0563    
0.68696    0.899336  
0.634224   1.08692   
0.343516   0.779588  
-0.57097   1.1268    
1.37238    0.283044  
0.819191   1.01644   
-1.09751   0.657726  
0.584647   1.16382   
0.339559   1.44202   
0.472134   1.25837   
-0.4582    1.36944   
-0.0164597 1.64453   
0.684112   1.22782   
0.193848   1.16661   
1.56757    0.106475  
1.038      0.992862  
0.472262   1.22749   
-0.832866  0.998333  
0.746995   1.15016   
0.22741    1.1378    
-0.660663  0.980064  
0.849742   1.02887   
-0.657665  0.959722  
-0.53229   0.702075  
-0.733745  1.0056    
-0.837419  1.05166   
0.460552   0.872311  
0.682867   0.870837  
0.831457   1.09876   
-1.10873   0.899841  
-0.823787  1.01952   
-0.197504  0.954162  
0.868069   1.01735   
-0.0810262 0.794335  
0.412721   0.842033  
1.17457    0.382716  
-0.32022   0.83208   
-1.28943   0.709011  
-0.554362  1.00097   
0.594626   1.01413   
-0.890387  0.984776  
0.229115   0.656338  
1.28826    0.47786   
-0.910609  1.04616   
0.0927359  1.21091   
0.473074   0.991165  
0.944566   1.04754   
-0.628109  1.15995   
0.568477   0.844057  
1.30605    0.530634  
-0.180122  0.886764  
0.286322   1.07025   
0.938014   1.01385   
-0.921702  1.06927   
-0.394169  1.20596   
-1.11685   0.924221  
-0.145082  1.28151   
0.221254   0.862421  
-0.636934  1.10617   
-0.332538  0.560873  
0.299987   0.686019  
-0.70413   1.0546    
-0.459244  0.653413  
-0.149687  0.518149  
-0.978659  0.792295  
0.221946   0.602385  
-1.03951   0.92648   
-0.276449  0.538921  
-1.3046    0.552275  
1.27785    0.49962   
-0.412788  0.945251  
0.140702   0.946934  
-0.814983  1.08145   
0.880308   1.02862   
1.00583    1.02697   
-1.48157   0.330042  
0.622055   1.1377    
0.836184   1.17042   
1.3188     0.671907  
-0.880058  1.02961   
0.876563   1.03646   
-0.509423  0.665903  
1.27584    0.787288  
-0.364509  1.00084   
0.707938   1.13816   
-0.0696875 0.765736  
0.678397   1.07457   
-0.44489   1.23428   
1.18808    0.827634  
-1.20375   0.736172  
-0.830189  1.12907   
0.137822   1.28028   
0.844007   1.13518   
0.341776   1.08237   
0.856523   1.09938   
-0.914785  1.08298   
0.0892507  0.775901  
0.0229848  1.47447   
-0.374609  0.709865  
1.28086    0.489701  
0.330675   0.716568  
-1.47878   0.349371  
0.465707   1.21429   
-0.501337  0.644297  
0.310207   0.897675  
-0.726932  0.890409  
0.825951   1.00282   
1.3695     0.476951  
-0.36201   0.676578  
-0.8124    0.998289  
-0.345261  0.997316  
0.653199   1.01185   
0.369354   1.18821   
-1.69201   0.197642  
1.11438    0.919387  
1.78766    0.173807  
1.77198    0.16496   
-1.57033   0.363278  
-1.4089    0.504425  
0.939878   1.09421   
-0.0734878 0.740546  
1.00775    0.946345  
0.992136   0.92278   
1.39947    0.338311  
0.850531   0.975516  
-0.659769  1.11023   
-0.839079  1.08773   
-1.73388   0.0722329 
0.353906   0.405988  
-1.08057   0.780381  
-0.907036  0.924732  
0.675659   1.00648   
0.582648   1.03435   
-1.11283   0.879225  
-0.253692  0.918024  
0.843528   1.05673   
-1.20124   0.681283  
-0.596799  1.06289   
-0.231658  1.29283   
0.405887   0.829461  
-1.31752   0.645877  
-1.23548   0.662073  
-0.921608  1.09386   
-0.865185  1.08542   
0.71274    0.969194  
-0.414886  1.00981   
0.272119   0.640039  
-0.408368  0.835572  
-1.06569   1.02802   
-0.982859  0.997883  
0.129825   0.867518  
-0.565447  1.16441   
-0.241933  0.536452  
-0.262066  1.26596   
0.63677    1.2192    
-0.62229   0.979155  
-1.03059   0.960436  
0.780216   0.985264  
-0.968457  0.920916  
-1.01226   0.932454  
0.390937   0.902571  
-1.10567   0.798679  
-0.954637  1.0902    
-0.0382112 1.11778   
-0.262108  1.39458   
0.110608   0.879925  
-1.39617   0.520489  
-1.26724   0.785906  
0.861329   1.04393   
-0.332418  0.597262  
0.424573   0.916629  
-0.415828  0.673298  
-0.689841  0.910074  
0.580453   0.64375   
-0.248114  0.734748  
-0.792507  1.00841   
-0.227659  0.65735   
0.751413   0.94164   
-0.208732  1.04154   
-0.384977  1.1162    
-0.00492849 1.35134   
0.800383   1.10416   
-1.20407   0.590161  
-0.791392  1.13192   
-1.20065   0.542968  
-0.280107  1.50842   
-0.406702  1.6153    
0.392506   1.95666   
0.541999   1.89934   
-0.242586  1.0635    
0.3049     1.17872   
-1.36645   0.484375  
-1.11153   0.867297  
-0.384834  1.13657   
1.25159    0.82572   
0.789871   1.12719   
1.12476    0.769855  
0.420042   0.989299  
0.439769   1.20124   
0.683479   1.21643   
1.09476    0.795029  
1.03541    0.796007  
0.458285   0.754724  
1.65065    0.197174  
1.1744     0.697074  
-0.412831  1.01437   
0.471888   0.763176  
-0.588035  0.991231  
1.14295    0.874141  
-1.53442   0.329065  
0.0662961  0.380576  
0.94194    0.919773  
0.781902   1.11777   
-0.345937  0.77746   
-0.393852  1.13373   
0.561796   0.850047  
0.463226   0.550057  
-1.05917   0.950944  
0.286671   0.733271  
-0.880848  1.02143   
0.948113   0.986504  
0.64277    1.06545   
-0.398657  0.651615  
0.825184   1.09074   
-0.156721  1.39197   
-0.0741471 1.51529   
0.0176017  1.51253   
-1.73375   0.071707  
-1.36215   0.491744  
0.123994   1.20173   
-0.68139   1.24758   
1.7903     0.12122   
0.90931    1.02037   
-0.826256  1.1647    
1.73598    0.148802  
-0.589507  0.849279  
-0.403348  0.848086  
-0.999947  0.967264  
-0.968919  0.990987  
-1.08879   0.905866  
-1.45674   0.442568  
0.984888   1.00729   
-0.974865  0.998504  
0.343629   0.836947  
-0.540268  1.09052   
1.62877    0.258998  
-1.73532   0.15952   
0.888015   1.01971   
-0.887931  1.01335   
-1.1678    0.761977  
1.40583    0.401327  
0.972081   0.94809   
0.391768   0.669321  
0.9567     0.97473   
-0.695574  0.941726  
-0.53971   0.969582  
0.833401   1.1265    
-0.745072  1.03419   
0.21694    0.371554  
0.64593    1.10233   
1.67852    0.254117  
-0.356688  0.804396  
0.0165608  1.12672   
-1.3149    0.672779  
-0.732022  1.35547   
-0.140747  0.520532  
-0.196664  1.34649   
-1.12196   0.983408  
-0.790397  1.04744   
0.0200489  0.242942  
1.06335    0.968852  
-0.186218  0.769876  
-0.936283  0.950394  
-0.409533  0.854382  
-0.0699521 0.536916  
-0.155457  0.890438  
-0.613611  0.843074  
-1.0171    0.989012  
-0.511267  1.2338    
1.19213    0.609343  
0.583331   0.859716  
-0.592686  0.76516   
-0.304565  0.497939  
1.32206    0.705628  
-0.884218  1.0239    
-0.13395   0.819777  
0.500309   0.795576  
0.673131   0.990781  
0.120874   0.9309    
1.01131    0.942333  
-0.819195  0.982788  
-0.935792  0.973317  
1.04931    0.970295  
0.783669   1.0902    
1.37046    0.724226  
0.675786   1.15839   
0.660522   1.35599   
0.481372   1.1002    
-1.3217    0.566478  
1.98203    0.126426  
-0.391277  1.04526   
0.623999   1.01817   
-1.16215   0.780424  
-0.0585176 0.800344  
-0.664418  0.970217  
0.896924   0.988102  
-0.678736  0.909615  
-1.14038   0.678455  
-1.30888   0.595541  
0.78142    1.00425   
-0.0581307 0.702653  
0.468753   1.3267    
0.9029     1.01401   
-0.634222  1.03047   
-1.53104   0.156533  
0.610702   0.910083  
0.830297   1.0434    
0.495437   0.765175  
-0.308751  0.536888  
-0.558002  0.920313  
1.28824    0.502322  
-0.651104  0.92178   
0.628947   0.898984  
0.711301   0.931412  
-1.61524   0.0524414 
-0.527715  0.742522  
0.999738   0.90029   
-1.15387   0.814603  
-0.322312  0.943367  
0.797171   1.01275   
-1.12535   0.848295  
-0.218077  1.11807   
-0.766673  1.20284   
-1.147     0.848392  
0.178097   0.75959   
-1.18737   0.783806  
-0.389671  1.121     
0.0842701  0.850582  
1.25961    0.537682  
0.683365   0.947551  
1.04329    0.937877  
0.11969    0.474265  
0.25745    0.398716  
1.52083    0.1641    
1.09126    0.891621  
0.74657    1.14481   
0.22748    1.19737   
1.20178    0.540307  
1.30316    0.522541  
0.130121   1.14572   
-0.385278  1.10568   
1.21467    0.602839  
0.38569    1.09579   
0.309978   0.942297  
-0.735088  1.02725   
-0.588022  0.879847  
-1.12475   0.757799  
-0.417996  0.883029  
-1.11516   0.883947  
-1.58965   0.392153  
0.852112   1.01163   
1.07688    0.897254  
-1.29796   0.445616  
0.884782   1.00688   
-0.366562  0.669423  
0.213299   0.694259  
1.083      0.98839   
1.06807    0.932481  
1.00982    1.00112   
-0.652759  0.898194  
-1.62862   0.300606  
1.34879    0.745051  
-0.760946  0.979459  
-0.0382392 0.285984  
-1.9195    0.203918  
-0.867388  0.990435  
-0.825348  0.993775  
-1.12732   0.94611   
1.31543    0.540416  
-1.21998   0.630042  
1.19452    0.809756  
1.61065    0.240215  
-0.376569  0.635698  
0.607015   0.965185  
-0.790314  1.07879   
-0.127676  0.716002  
1.46711    0.217156  
0.994297   0.935232  
0.00339058 0.466475  
-1.20653   0.589899  
0.925694   1.04099   
-1.12175   0.604852  
0.333      0.521345  
1.32398    0.56388   
-0.694145  0.874664  
-1.14961   0.825051  
-0.890744  1.01825   
1.91564    0.0782199 
-0.726586  1.25004   
1.03419    0.803082  
-0.83389   0.979983  
0.93229    0.747845  
-0.822389  0.956261  
1.04999    0.854424  
0.100954   0.425181  
1.24387    0.489797  
0.291832   0.966534  
1.32361    0.457312  
-0.14458   1.21371   
1.06824    0.764952  
-0.537633  0.797053  
0.790041   0.982762  
-0.394712  0.982396  
-0.495531  1.13075   
0.67009    1.14047   
-0.0789527 0.827694  
-1.10851   0.441729  
-0.667928  1.29821   
0.665949   1.00587   
0.711439   0.956406  
0.221077   0.433769  
-0.437805  0.887948  
-1.27282   0.650076  
-1.423     0.5042    
-0.933352  1.00045   
-0.374394  0.921288  
-0.588193  1.07395   
0.354806   0.970101  
0.881313   1.01761   
0.354408   0.928913  
0.796312   1.02589   
-0.218218  0.99676   
-1.0572    0.879406  
-0.363101  1.02757   
1.20358    0.740987  
-1.17256   0.803879  
-0.423163  0.680699  
-0.478777  0.663611  
-0.640198  0.854125  
-1.8475    0.148084  
1.51267    0.358454  
0.376316   1.06807   
-0.778742  1.16191   
1.1754     0.838442  
-0.882954  1.07467   
0.296232   1.21158   
0.88399    1.01069   
1.04361    0.792234  
-0.680747  1.16331   
-1.12717   0.509614  
1.319      0.397847  
0.374957   0.902376  
-1.12437   0.67117   
-0.600998  1.29808   
-0.593945  1.63782   
0.681411   1.43775   
0.414308   0.94741   
-0.966901  0.87008   
-1.11106   0.821117  
0.321436   1.06686   
0.543459   0.908157  
0.0135252  1.12764   
-0.808967  1.01695   
0.226408   1.10805   
0.681345   1.3171    
-0.135367  1.03387   
-1.21169   0.685847  
-0.515265  0.965143  
-1.13928   0.766642  
0.689004   1.13473   
1.31421    0.341698  
-1.58495   0.280742  
0.19715    0.723024  
-0.902104  1.00746   
0.879431   1.02084   
0.0227075  0.589967  
-0.360815  0.866421  
-0.306146  0.612105  
-0.102826  0.64526   
-0.835959  0.998592  
1.135      0.790884  
-0.671964  1.14781   
-1.05118   0.76512   
0.783924   1.14037   
0.212351   1.63169   
-0.442888  1.18176   
1.11098    0.782281  
0.726376   1.27106   
-0.34652   1.06487   
0.557548   1.07993   
0.84402    1.11368   
0.675228   1.09988   
1.13848    0.656766  
0.546237   1.20342   
-0.73122   1.19342   
-0.824871  1.05337   
0.512284   0.90967   
0.0247918  0.833577  
1.10191    0.835132  
0.94161    1.0178    
-1.01279   0.804431  
-0.971173  1.00391   
0.586786   0.93115   
-0.00670879 1.11375   
0.385135   1.17555   
-0.820588  1.10659   
-0.729195  1.14443   
-0.961198  0.92793   
-0.391585  1.17864   
-0.0238551 0.874151  
-0.640145  1.09169   
-0.877007  0.997297  
0.177651   1.06713   
-1.24886   0.640503  
-0.106622  0.588623  
-1.36269   0.50064   
0.59022    0.742121  
-0.130007  0.341243  
-0.570328  1.04536   
1.20877    0.780222  
-1.35427   0.434839  
-2.18534   0.0239591 
1.52392    0.546706  
0.953303   1.07914   
-0.517192  0.874766  
-0.460057  0.825289  
-0.77133   1.12099   
0.879653   1.1038    
0.461815   0.988222  
0.964149   1.07893   
-0.680832  1.0421    
0.350543   0.978207  
-0.601549  0.989094  
-0.802773  1.05901   
0.83709    0.999581  
-0.521159  0.809273  
-0.682269  1.02047   
0.591733   1.16213   
-0.189902  1.09954   
-1.73925   0.0606394 
-1.32544   0.562766  
-0.102035  1.61295   
-0.348147  1.23114   
-0.25032   1.29592   
0.681279   1.20575   
0.907846   1.11868   
-0.764531  1.14001   
0.896159   1.08302   
-0.638916  1.22617   
-0.880053  1.01877   
-0.579305  0.922951  
-1.15966   0.648307  
0.661229   1.15616   
-1.90073   0.0673014 
0.160448   1.1406    
-0.545974  1.35703   
-0.309312  1.1893    
-0.949494  0.916517  
0.294839   0.748175  
1.00211    0.966066  
-0.879274  1.02841   
-0.989268  0.950551  
1.3914     0.610749  
-1.33837   0.349551  
-1.13472   0.842158  
-0.57901   0.996193  
-0.896363  1.00391   
0.75121    0.955742  
-0.488213  0.955648  
0.311578   0.926561  
0.676352   1.28965   
0.646571   0.968004  
0.334619   0.701339  
0.0757271  0.916614  
-1.61579   0.316984  
0.865788   1.20307   
-0.265573  1.0968    
-1.55859   0.502582  
0.751315   1.03462   
-0.772808  1.07955   
-0.698384  0.927301  
-1.40954   0.464538  
-0.105414  1.52301   
-0.437723  0.902122  
-0.409085  1.32351   
-0.479636  1.38672   
-0.829222  1.18935   
-0.95029   1.02346   
-0.2656    1.39839   
-0.063082  1.14579   
-1.03215   0.914368  
0.655672   1.11709   
0.298061   0.978061  
1.60016    0.263781  
-0.0404845 0.610185  
-0.478998  0.807248  
0.957291   0.991493  
-0.454909  1.4272    
-0.580446  1.07667   
-0.510421  1.09075   
0.0965706  0.879152  
1.52158    0.382496  
0.78181    1.08253   
-0.268954  1.21102   
-1.50075   0.44309   
-1.00992   0.942139  
-0.142384  0.654804  
1.31349    0.577846  
0.589785   1.11564   
-0.252114  1.3173    
0.715795   1.08954   
0.71941    1.07924   
0.729932   0.922748  
0.888761   1.06697   
-1.13066   0.851676  
0.944107   1.04863   
0.722227   0.851394  
1.24752    0.482772  
-0.33609   0.549964  
-0.528225  1.13628   
0.844213   1.03002   
-0.813326  1.02837   
0.00892755 0.577778  
1.02372    0.784104  
-0.305981  0.956355  
-1.07776   0.846418  
0.718166   1.10266   
-0.266011  1.32309   
0.626068   1.17689   
-0.201622  0.776445  
0.0439466  1.0315    
-0.639292  0.940857  
-0.899106  0.997648  
-1.26813   0.322119  
1.3341     0.393522  
0.40676    1.14765   
0.68478    1.3067    
-1.25372   0.499817  
-0.753681  1.03384   
0.499066   1.08287   
0.231626   1.06837   
0.24901    0.727174  
-0.714354  1.17626   
-1.41412   0.538108  
-0.811556  1.17765   
0.201953   1.1653    
-0.432247  1.0902    
-0.421176  1.22504   
0.667531   1.19432   
0.125017   0.970284  
-1.50649   0.2934    
-0.380536  1.54185   
0.399513   1.29002   
1.03665    0.982486  
1.1598     0.891713  
-0.41726   1.60056   
-1.51744   0.552338  
1.25194    0.834366  
-0.19473   1.42907   
0.102677   1.36502   
0.302137   1.13711   
-0.745698  1.39831   
0.919523   1.02852   
-0.57143   0.853968  
1.36726    0.570287  
1.14436    0.84367   
0.694341   0.990225  
-0.157427  0.997883  
0.582336   1.39345   
-1.06158   0.796244  
-1.54533   0.260128  
-0.627996  1.21817   
0.137251   1.52165   
-0.894993  1.02649   
0.668497   0.916563  
-0.836905  1.01577   
-0.646612  1.05982   
0.480855   1.04753   
0.294894   1.17295   
-0.343873  1.078     
-0.841524  0.973502  
-0.293124  1.15663   
0.70404    1.12987   
-0.520765  1.1198    
-1.76367   0.262937  
-0.676913  1.07633   
0.949678   0.969454  
1.13778    0.711836  
-0.39928   0.875973  
1.65903    0.0143931 
-0.630976  1.00668   
0.43785    1.17007   
-0.437125  1.2896    
1.52571    0.118597  
-0.45416   1.46708   
-1.16726   0.502413  
0.760195   1.16661   
-0.760779  1.04927   
0.205588   1.74129   
0.0605832  1.97735   
-1.50916   0.335761  
-0.68471   1.09773   
1.10397    0.811932  
-1.87816   0.0437376 
-0.453165  1.18011   
0.713481   1.28007   
0.0464941  1.18854   
0.18635    0.817472  
1.31206    0.573782  
0.317416   1.13831   
0.635076   1.12738   
-0.545732  1.52786   
0.645797   1.18524   
-0.232696  1.67356   
0.186453   0.849896  
-1.24883   0.723878  
-0.810178  1.0616    
0.906644   1.03018   
-0.593594  1.07559   
0.741766   1.17232   
0.811073   1.02562   
-1.54224   0.237558  
1.13017    0.721801  
-0.53085   1.10614   
1.12854    0.723408  
-0.0988445 1.03344   
-0.0469771 0.897977  
0.589444   1.09155   
0.473977   1.37653   
-1.33364   0.421227  
-0.371774  0.848973  
-0.360619  0.59015   
1.53662    0.268095  
1.78336    0.170362  
-0.956971  1.04145   
0.389136   0.655354  
-0.864437  1.02502   
1.46548    0.362206  
1.40958    0.454052  
0.801534   1.13155   
-0.301281  0.770123  
-0.249286  0.816769  
0.467341   1.09903   
0.102751   1.41818   
-0.239839  1.08447   
1.47245    0.240694  
0.510966   1.28282   
-0.0278352 1.12631   
0.125891   0.88287   
0.832381   1.15384   
1.50892    0.550764  
-0.447941  0.974134  
1.7157     0.31306   
-1.26787   0.669756  
0.864317   1.15124   
-0.390498  1.25908   
1.52788    0.180908  
-0.937724  0.861365  
-0.808142  1.20429   
0.184097   1.43096   
0.137659   1.1573    
0.725436   1.1892    
-0.267125  1.2781    
-0.482752  1.09319   
-1.54678   0.228575  
-0.776844  1.06524   
1.3946     0.196254  
0.548776   0.906083  
0.476602   1.25071   
-0.757806  1.14856   
0.320013   1.82273   
0.350398   1.47198   
-0.0322808 1.9242    
0.260245   1.78954   
-0.439104  1.26455   
-0.699662  1.19708   
0.898146   1.02884   
-0.600977  1.22402   
1.17117    0.833457  
-0.714142  1.3476    
-0.115842  1.08965   
-1.41788   0.597503  
-0.890983  1.20047   
0.825333   1.04461   
-0.339237  0.550391  
0.395961   0.780897  
-0.748767  1.17463   
-0.556965  1.19891   
-0.487145  1.20382   
0.312845   0.813533  
-2.00165   0.0728023 
-0.0722064 0.697462  
1.29043    0.661732  
1.09392    0.86506   
-0.853542  1.12493   
-1.14656   0.843943  
-0.560026  0.799801  
-0.458816  0.91237   
0.469664   1.21485   
-1.00122   0.922258  
0.447731   0.861944  
-1.17531   0.641004  
-1.28609   0.401904  
-0.472074  0.73335   
-0.971821  0.924598  
-0.937414  0.997868  
0.854766   0.999427  
-0.809049  1.09353   
0.110151   0.68008   
-0.789397  1.02231   
0.824542   1.09064   
-0.6228    0.889535  
1.01791    0.929365  
-0.698783  0.998944  
-0.608397  0.867172  
-1.57266   0.231353  
-1.04601   0.882743  
0.442198   0.550784  
-0.080236  0.658444  
0.990729   0.996221  
-1.08496   0.838627  
-0.897173  1.01553   
1.05078    0.966126  
-0.623461  1.0468    
0.503328   1.03491   
0.864776   1.04372   
-1.05055   0.948904  
0.96665    1.02446   
-0.45407   0.979885  
-0.426337  1.06492   
-0.749018  1.0184    
-0.907112  1.14799   
1.39136    0.58794   
-1.23383   0.588247  
0.929767   1.02106   
0.846561   1.03972   
0.718107   1.12765   
1.62844    0.253549  
0.592318   0.870798  
-0.441577  0.830734  
-0.716787  0.87749   
1.25404    0.740002  
-1.14662   0.881288  
-1.50514   0.212792  
0.513202   1.07254   
-0.438969  0.725614  
-1.68788   0.0630087 
0.520135   0.659763  
1.13131    0.691521  
-1.06102   0.698652  
-1.46226   0.12402   
-0.791721  1.11129   
-0.13153   1.06415   
-0.161003  0.522089  
0.86851    1.01049   
-0.962772  0.895186  
1.3341     0.640477  
-0.707151  0.990521  
-0.580677  0.908556  
1.18866    0.628682  
1.00442    0.960494  
-0.0437856 0.340213  
-0.887514  1.06239   
-0.569805  0.834868  
-0.340772  0.94687   
0.739904   1.19437   
-1.24406   0.512772  
-0.891049  0.931939  
0.189159   1.11902   
-1.0081    0.736435  
0.357653   1.17352   
1.73792    0.0755656 
-0.970249  1.00697   
1.05151    0.922844  
0.521599   1.33411   
1.12932    0.763857  
1.1612     0.875258  
0.00990676 0.566271  
-1.05442   0.787424  
-0.602225  1.09593   
-0.250549  1.60336   
0.866529   1.06967   
-0.0280905 0.932022  
0.308518   0.849603  
-0.73337   1.06236   
-0.42921   0.645307  
0.387592   1.11466   
0.636893   1.34916   
-0.17604   1.02757   
0.450067   1.07293   
0.667257   1.1427    
0.241234   1.51503   
0.662113   1.06093   
0.80402    0.981558  
0.0668719  1.06343   
0.894996   0.983996  
-0.792086  1.14156   
-0.788333  1.09566   
-1.10338   0.644845  
0.288647   1.14457   
-0.320913  1.03315   
0.686825   1.08877   
0.739149   1.01662   
-0.299789  1.09539   
-0.64221   1.07547   
0.64703    1.25444   
-0.276762  0.953189  
1.01925    0.813365  
1.06791    0.691243  
-0.708777  1.01824   
-1.87461   0.0393518 
1.11268    0.826126  
-0.129224  1.62861   
0.674935   1.10443   
0.332322   1.07388   
-1.01101   0.921348  
-0.93513   0.985543  
0.815762   1.01605   
0.108327   0.566784  
1.36841    0.373783  
1.21512    0.810212  
1.09936    0.683077  
-0.881031  1.0022    
-0.425659  1.02072   
-0.48399   0.82074   
-1.21215   0.654905  
-0.089756  1.10391   
-0.567976  1.08682   
-1.65707   0.235835  
-2.09694   0.084303  
-0.194851  0.962788  
-0.746925  1.29598   
-1.06642   0.774963  
-0.601697  1.29356   
0.657616   1.0835    
-0.0375399 0.686593  
-0.550792  0.812742  
0.796183   1.06384   
-0.466526  0.809033  
0.5616     0.935023  
-0.500466  0.846759  
0.246017   0.916468  
-0.106821  1.28536   
1.31219    0.452641  
0.733109   1.05407   
0.332611   1.06439   
0.0790909  1.37379   
1.3053     0.138807  
-0.717887  1.1545    
-0.884374  0.787892  
-0.240702  0.910885  
0.123676   1.18529   
0.910619   1.04164   
-0.0628602 1.29457   
-0.269749  1.6544    
-1.29013   0.421456  
0.00741418 1.00006   
1.26741    0.632675  
-0.0240541 1.39511   
-1.24376   0.655823  
-1.00869   0.972323  
-1.09504   0.889283  
-0.543616  0.950742  
-0.815635  0.962404  
0.301701   0.403788  
-1.12956   0.709272  
-0.64324   0.965224  
-1.08081   0.857885  
-0.346314  0.723245  
0.597614   0.660129  
-0.922144  0.979416  
-1.16331   0.593654  
-1.00952   0.851597  
-0.754664  1.07424   
-1.04691   0.862776  
0.793112   0.990852  
-0.31382   0.545909  
-0.902024  0.96299   
-1.74704   0.148795  
-0.751602  1.0305    
0.552752   1.08421   
-0.782862  1.13322   
1.42795    0.45763   
-1.47404   0.546184  
-0.210185  1.13494   
1.36683    0.529784  
0.940446   1.02609   
0.232542   1.10255   
-0.18636   1.1877    
-1.02034   0.766136  
-0.770605  0.994541  
0.816943   0.992714  
0.433646   1.08536   
-0.807957  1.20837   
-0.729976  1.22869   
-0.760134  1.21803   
-0.898044  0.937489  
-1.21362   0.585308  
0.940782   0.986452  
-0.718857  0.949733  
0.416939   0.90137   
-0.864124  0.962103  
0.898066   1.03652   
0.705659   0.941453  
0.591466   1.01838   
0.237572   0.760843  
-0.654407  1.29044   
0.741482   1.11216   
1.24751    0.734706  
-0.130845  0.362929  
0.36251    0.549169  
0.126936   0.801639  
0.241262   0.697087  
0.489129   1.1765    
-1.81538   0.0715565 
0.294658   0.630937  
0.774835   1.22371   
0.915408   1.06765   
-0.198163  1.39793   
0.343241   1.21609   
-1.43709   0.318435  
-0.588922  0.905128  
0.0830881  0.371508  
1.24716    0.63221   
0.851198   1.02942   
0.693215   1.07008   
-0.903097  1.00441   
1.01755    0.830508  
-0.630953  1.16868   
-1.03084   0.951929  
-0.691433  0.881484  
-1.06637   0.657952  
-1.29123   0.609546  
0.950801   1.00972   
0.912155   0.974397  
0.872927   0.931477  
0.279285   0.662619  
0.204273   0.485325  
-0.904385  0.952052  
-0.63593   1.01685   
-0.373223  0.77517   
-0.0129751 0.390616  
-0.655508  1.04881   
-1.15136   0.865359  
1.6742     0.233511  
1.76767    0.118796  
-0.218108  1.64041   
0.485662   0.931928  
-0.803418  1.05161   
0.335995   0.977761  
0.64879    1.15168   
0.459435   0.724096  
-0.170613  0.940054  
-0.943861  0.930356  
1.39782    0.38843   
0.610098   1.09636   
0.773467   1.05334   
-0.754994  1.12594   
0.904017   0.974317  
-0.17809   1.10099   
-0.949201  0.76455   
-0.546356  1.14225   
0.944414   0.846779  
0.590627   1.14907   
-0.445332  1.07442   
-1.20353   0.687891  
0.734868   1.33505   
0.436117   1.49041   
0.706293   1.05283   
1.24502    0.723279  
-0.392367  1.01057   
1.01874    0.985377  
-0.712098  1.28254   
-0.152951  1.18045   
0.365072   1.5193    
-0.462381  1.543     
0.624568   1.49647   
0.0853716  1.54041   
0.772489   1.11389   
0.651547   1.19288   
-0.941754  1.0179    
0.15818    1.12023   
-0.925285  1.05712   
1.19979    0.631732  
0.503996   1.36592   
0.988914   0.818901  
-0.855263  0.989106  
0.551006   1.26518   
-0.62465   1.26261   
0.975438   1.04196   
-0.367158  1.29796   
-1.12976   0.811383  
-0.0720328 0.96655   
0.0875627  0.536944  
0.54851    1.25227   
0.833419   1.00506   
-0.100976  0.64821   
-1.14666   0.730247  
-0.48031   1.07611   
-1.35249   0.412444  
-0.956027  0.946331  
-0.677325  1.06713   
-0.345637  1.0002    
1.34682    0.393669  
