#ENERGY    ERROR     
-0.441958  0.000903226
-0.441961  0.000903115
-0.441974  0.000903105
-0.441974  0.00090299
-0.441971  0.000902878
-0.441969  0.000902766
-0.441961  0.000902687
-0.44196   0.000902573
-0.441959  0.000902458
-0.44196   0.000902344
-0.441964  0.000902238
-0.441968  0.000902131
-0.441971  0.000902021
-0.441965  0.000901923
-0.441973  0.000901839
-0.441977  0.000901736
-0.441974  0.000901627
-0.441972  0.000901516
-0.441975  0.000901407
-0.441988  0.000901381
-0.441968  0.000901472
-0.441949  0.000901565
-0.441947  0.000901454
-0.441916  0.000901853
-0.441924  0.000901774
-0.441937  0.000901749
-0.441939  0.000901637
-0.441945  0.000901541
-0.441944  0.000901427
-0.441949  0.000901323
-0.44195   0.000901209
-0.441954  0.000901104
-0.441965  0.000901048
-0.44197   0.000900949
-0.441971  0.000900835
-0.441983  0.000900803
-0.441979  0.000900699
-0.44199   0.000900657
-0.442004  0.000900657
-0.442005  0.000900543
-0.442008  0.000900433
-0.442005  0.000900323
-0.441997  0.000900246
-0.441996  0.000900132
-0.441995  0.000900019
-0.441984  0.000899965
-0.441987  0.000899856
-0.44198   0.000899768
-0.441984  0.000899663
-0.441992  0.00089958
-0.441995  0.000899471
-0.441993  0.00089936
-0.442006  0.00089934
-0.442008  0.000899228
-0.442013  0.000899128
-0.442005  0.000899047
-0.442003  0.000898935
-0.441987  0.000898963
-0.441984  0.000898857
-0.441986  0.000898745
-0.441986  0.000898632
-0.441986  0.000898518
-0.441996  0.00089846
-0.441999  0.000898352
-0.442003  0.000898246
-0.441994  0.000898179
-0.442     0.000898088
-0.442007  0.000898001
-0.442007  0.000897888
-0.442003  0.000897783
-0.441991  0.000897752
-0.441992  0.000897639
-0.442009  0.00089768
-0.44201   0.000897567
-0.442019  0.000897506
-0.442027  0.000897423
-0.442033  0.000897329
-0.44203   0.00089722
-0.44203   0.000897107
-0.442026  0.000897001
-0.442033  0.000896912
-0.442032  0.000896799
-0.442029  0.000896689
-0.442024  0.000896593
-0.442027  0.000896484
-0.442034  0.000896404
-0.442042  0.00089632
-0.442051  0.000896255
-0.442066  0.00089627
-0.442072  0.000896176
-0.442075  0.00089607
-0.442074  0.000895958
-0.442079  0.000895859
-0.442085  0.000895764
-0.442075  0.000895704
-0.44208   0.000895605
-0.442081  0.000895492
-0.442069  0.000895454
-0.442079  0.000895394
-0.442071  0.000895317
-0.442071  0.000895204
-0.442069  0.000895093
-0.442065  0.00089499
-0.442068  0.000894882
-0.442078  0.000894826
-0.442077  0.000894714
-0.441994  0.000898497
-0.441995  0.000898385
-0.442003  0.000898308
-0.442     0.000898198
-0.441999  0.000898086
-0.441999  0.000897973
-0.441995  0.000897871
-0.442004  0.000897807
-0.442006  0.000897696
-0.442011  0.000897595
-0.442007  0.000897491
-0.441998  0.00089742
-0.441998  0.000897307
-0.442003  0.000897207
-0.442002  0.000897094
-0.441994  0.000897026
-0.441994  0.000896914
-0.441984  0.00089686
-0.44198   0.000896759
-0.441979  0.000896647
-0.441986  0.000896565
-0.442003  0.000896615
-0.442006  0.000896506
-0.442007  0.000896394
-0.442018  0.000896358
-0.44203   0.000896325
-0.442022  0.00089625
-0.442026  0.000896145
-0.442022  0.000896039
-0.442014  0.000895961
-0.44201   0.000895859
-0.442009  0.000895747
-0.44201   0.000895636
-0.441998  0.000895606
-0.441995  0.000895498
-0.441991  0.000895394
-0.441984  0.000895312
-0.441969  0.000895317
-0.441968  0.000895207
-0.441972  0.000895106
-0.44191   0.000897141
-0.441914  0.000897038
-0.441914  0.000896926
-0.441921  0.00089684
-0.441922  0.000896729
-0.441905  0.000896785
-0.44185   0.000898343
-0.44184   0.000898293
-0.441842  0.000898185
-0.441842  0.000898072
-0.441844  0.000897963
-0.441851  0.000897877
-0.441852  0.000897766
-0.441848  0.000897663
-0.441851  0.000897558
-0.441857  0.000897466
-0.441868  0.00089742
-0.441874  0.000897323
-0.441883  0.000897265
-0.441876  0.000897186
-0.441871  0.000897088
-0.441878  0.000897003
-0.44188   0.000896893
-0.441892  0.000896873
-0.441897  0.000896772
-0.441906  0.000896707
-0.441904  0.000896598
-0.441907  0.000896493
-0.44192   0.000896475
-0.44192   0.000896363
-0.441932  0.000896329
-0.441939  0.000896247
-0.441936  0.000896141
-0.44194   0.000896038
-0.441926  0.00089604
-0.441942  0.000896083
-0.441943  0.000895972
-0.441941  0.000895863
-0.441937  0.000895764
-0.441936  0.000895653
-0.44195   0.000895653
-0.441968  0.000895714
-0.441969  0.000895603
-0.441973  0.0008955 
-0.441976  0.000895397
-0.441985  0.000895327
-0.441992  0.000895243
-0.441998  0.000895151
-0.442007  0.000895087
-0.441995  0.000895054
-0.44201   0.000895066
-0.442001  0.000895002
-0.441995  0.000894914
-0.441998  0.000894808
-0.441986  0.000894768
-0.441982  0.000894668
-0.441985  0.000894562
-0.441989  0.000894458
-0.441991  0.000894351
-0.441992  0.00089424
-0.441994  0.00089413
-0.442     0.00089404
-0.442009  0.000893973
-0.442023  0.000893976
-0.442023  0.000893865
-0.442027  0.000893764
-0.442022  0.000893665
-0.442021  0.000893555
-0.442013  0.000893484
-0.442017  0.000893381
-0.442011  0.000893292
-0.442004  0.000893203
-0.442005  0.000893092
-0.442002  0.000892986
-0.442006  0.000892883
-0.442008  0.000892774
-0.442011  0.000892669
-0.442012  0.00089256
-0.442002  0.000892509
-0.442002  0.000892398
-0.442008  0.000892303
-0.442011  0.000892198
-0.442017  0.000892112
-0.442024  0.000892026
-0.44203   0.000891935
-0.442033  0.000891832
-0.44204   0.000891742
-0.442043  0.00089164
-0.442039  0.000891542
-0.442038  0.000891432
-0.44203   0.00089136
-0.442027  0.000891255
-0.442021  0.000891163
-0.442039  0.000891233
-0.442036  0.000891128
-0.442039  0.000891021
-0.442041  0.000890913
-0.44203   0.00089086
-0.44202   0.00089081
-0.442019  0.000890701
-0.442024  0.000890608
-0.442027  0.000890503
-0.442017  0.000890453
-0.441949  0.000892933
-0.441943  0.000892847
-0.441939  0.000892743
-0.441928  0.000892708
-0.441927  0.000892597
-0.441934  0.000892516
-0.441921  0.000892513
-0.441913  0.000892436
-0.441927  0.000892439
-0.44193   0.000892333
-0.44194   0.000892286
-0.44194   0.000892175
-0.441947  0.000892092
-0.441958  0.000892053
-0.441972  0.00089204
-0.441982  0.000891992
-0.441985  0.000891886
-0.441987  0.000891778
-0.441996  0.000891712
-0.441995  0.000891603
-0.442001  0.000891514
-0.442004  0.000891409
-0.442001  0.000891307
-0.441999  0.000891198
-0.442002  0.000891091
-0.442006  0.000890993
-0.442017  0.000890944
-0.442017  0.000890835
-0.442024  0.000890752
-0.442037  0.00089073
-0.442033  0.000890629
-0.442036  0.000890526
-0.442046  0.000890471
-0.442052  0.000890377
-0.442051  0.000890268
-0.442038  0.000890253
-0.442042  0.000890155
-0.442036  0.000890067
-0.442037  0.000889958
-0.442038  0.00088985
-0.442045  0.000889763
-0.442046  0.000889654
-0.442049  0.00088955
-0.442044  0.000889455
-0.442047  0.00088935
-0.442041  0.000889257
-0.442053  0.000889217
-0.442058  0.000889125
-0.442059  0.000889017
-0.442055  0.00088892
-0.442058  0.000888817
-0.442069  0.000888781
-0.442068  0.000888673
-0.442079  0.00088863
-0.442061  0.000888694
-0.442073  0.000888665
-0.442072  0.000888557
-0.442022  0.000889835
-0.442016  0.000889749
-0.442002  0.000889754
-0.442002  0.000889645
-0.442007  0.000889551
-0.441986  0.0008897 
-0.441977  0.000889638
-0.441972  0.000889544
-0.44197   0.000889438
-0.441985  0.000889458
-0.441988  0.000889354
-0.441992  0.000889255
-0.441996  0.000889157
-0.44199   0.000889072
-0.441971  0.000889164
-0.441977  0.000889078
-0.441987  0.00088902
-0.441986  0.000888911
-0.441992  0.000888824
-0.441991  0.000888717
-0.441995  0.00088862
-0.441997  0.000888513
-0.441991  0.00088842
-0.441989  0.000888315
-0.441995  0.000888227
-0.44199   0.00088813
-0.441992  0.000888024
-0.441999  0.000887943
-0.442007  0.000887866
-0.442011  0.000887765
-0.442015  0.000887666
-0.442007  0.000887588
-0.442001  0.000887501
-0.441986  0.000887522
-0.442     0.000887533
-0.441997  0.000887433
-0.442003  0.000887344
-0.442001  0.000887238
-0.442005  0.000887138
-0.442009  0.000887039
-0.442006  0.000886935
-0.44199   0.000886974
-0.441999  0.000886916
-0.442004  0.000886818
-0.441997  0.000886736
-0.441996  0.000886628
-0.441999  0.000886526
-0.442013  0.000886519
-0.442015  0.000886414
-0.442024  0.000886351
-0.442007  0.000886418
-0.442004  0.000886314
-0.442     0.000886212
-0.442005  0.000886116
-0.442     0.00088602
-0.442007  0.000885942
-0.442019  0.000885912
-0.442029  0.000885853
-0.442014  0.000885872
-0.442015  0.000885766
-0.442023  0.000885694
-0.442021  0.00088559
-0.442013  0.000885513
-0.442023  0.000885458
-0.442025  0.000885354
-0.442028  0.000885251
-0.442038  0.000885199
-0.442028  0.000885145
-0.442004  0.000885371
-0.442004  0.000885264
-0.442013  0.000885201
-0.442014  0.000885094
-0.442018  0.000884992
-0.442016  0.000884885
-0.442015  0.000884778
-0.442016  0.00088467
-0.442011  0.000884577
-0.442016  0.000884487
-0.442006  0.000884441
-0.441999  0.000884362
-0.441998  0.000884255
-0.442005  0.000884173
-0.442002  0.000884071
-0.442007  0.000883975
-0.442     0.000883893
-0.442012  0.000883863
-0.442022  0.00088381
-0.442016  0.000883719
-0.442012  0.000883624
-0.442016  0.000883529
-0.442014  0.000883425
-0.442014  0.000883318
-0.442012  0.000883212
-0.442017  0.000883117
-0.442     0.000883175
-0.44201   0.000883124
-0.442024  0.000883125
-0.442025  0.000883019
-0.44203   0.000882929
-0.442023  0.000882854
-0.442011  0.000882834
-0.442003  0.000882762
-0.442008  0.000882672
-0.442017  0.000882606
-0.442012  0.000882511
-0.442012  0.000882404
-0.442012  0.000882297
-0.441999  0.000882296
-0.441994  0.0008822 
-0.442     0.00088211
-0.44199   0.000882054
-0.441985  0.000881963
-0.441981  0.000881867
-0.441975  0.000881779
-0.441991  0.000881819
-0.441993  0.000881716
-0.441992  0.00088161
-0.441996  0.00088151
-0.44201   0.000881525
-0.442005  0.000881434
-0.441993  0.000881403
-0.441995  0.000881297
-0.442007  0.000881273
-0.442021  0.000881288
-0.442021  0.000881181
-0.442025  0.000881083
-0.442036  0.000881044
-0.442027  0.000880985
-0.442025  0.00088088
-0.442038  0.000880874
-0.442033  0.000880782
-0.442042  0.000880721
-0.442046  0.000880624
-0.442043  0.000880524
-0.442042  0.000880418
-0.442051  0.00088036
-0.442055  0.000880263
-0.442062  0.000880181
-0.442061  0.000880076
-0.442072  0.000880039
-0.442082  0.000879991
-0.442085  0.000879889
-0.442069  0.000879919
-0.442071  0.000879815
-0.442067  0.000879718
-0.442072  0.000879623
-0.442084  0.000879604
-0.442094  0.000879558
-0.442096  0.000879455
-0.442094  0.000879352
-0.442098  0.000879256
-0.442098  0.00087915
-0.442102  0.000879055
-0.442118  0.000879102
-0.442115  0.000879005
-0.44212   0.000878913
-0.442127  0.000878841
-0.442132  0.000878746
-0.442135  0.000878645
-0.442144  0.000878585
-0.442158  0.000878593
-0.442153  0.000878501
-0.442166  0.000878491
-0.442168  0.00087839
-0.442172  0.000878293
-0.44217   0.000878192
-0.442164  0.000878103
-0.442159  0.000878015
-0.442153  0.000877929
-0.442158  0.000877837
-0.442155  0.000877736
-0.442163  0.000877666
-0.442147  0.000877705
-0.442158  0.000877665
-0.442166  0.000877598
-0.442157  0.000877538
-0.442164  0.000877457
-0.442164  0.000877351
-0.442162  0.000877247
-0.442159  0.000877149
-0.44215   0.000877084
-0.442147  0.000876985
-0.442133  0.000876985
-0.442134  0.00087688
-0.442134  0.000876775
-0.442124  0.000876727
-0.442131  0.000876654
-0.442129  0.000876551
-0.44213   0.000876447
-0.442135  0.000876356
-0.442134  0.000876251
-0.442129  0.000876166
-0.442125  0.00087607
-0.442122  0.000875969
-0.442123  0.000875866
-0.442128  0.000875773
-0.442123  0.000875682
-0.442123  0.000875577
-0.442117  0.000875493
-0.442109  0.00087543
-0.442104  0.000875337
-0.442101  0.000875237
-0.442109  0.000875168
-0.442114  0.000875078
-0.442118  0.000874984
-0.442116  0.000874884
-0.442106  0.000874833
-0.44211   0.000874738
-0.442115  0.000874649
-0.442108  0.000874573
-0.442114  0.00087449
-0.442106  0.000874424
-0.442116  0.000874373
-0.442117  0.000874269
-0.442108  0.000874205
-0.442087  0.000874365
-0.442087  0.00087426
-0.442087  0.000874156
-0.442085  0.000874054
-0.442087  0.000873951
-0.442094  0.000873878
-0.442101  0.000873801
-0.442099  0.000873699
-0.442097  0.000873596
-0.442097  0.000873492
-0.442097  0.000873388
-0.442104  0.000873308
-0.442107  0.000873211
-0.442097  0.000873163
-0.442103  0.000873076
-0.442108  0.000872986
-0.442112  0.000872891
-0.44211   0.000872788
-0.442112  0.000872684
-0.442107  0.000872592
-0.442112  0.0008725 
-0.442115  0.000872402
-0.442115  0.000872298
-0.442118  0.000872199
-0.442121  0.000872099
-0.442123  0.000871997
-0.442119  0.000871903
-0.442104  0.000871928
-0.4421    0.000871831
-0.442101  0.000871727
-0.442089  0.000871696
-0.442088  0.000871594
-0.442085  0.000871496
-0.442085  0.000871392
-0.442086  0.00087129
-0.442087  0.000871187
-0.442083  0.000871092
-0.442073  0.000871048
-0.442089  0.000871087
-0.44209   0.000870985
-0.44209   0.000870882
-0.442083  0.000870804
-0.442078  0.000870715
-0.44209   0.000870693
-0.442096  0.000870611
-0.442097  0.000870507
-0.442087  0.000870464
-0.442105  0.000870553
-0.442115  0.00087051
-0.442117  0.000870409
-0.442115  0.000870308
-0.442124  0.000870255
-0.442125  0.000870152
-0.442115  0.000870105
-0.442114  0.000870002
-0.442113  0.000869899
-0.44212   0.000869825
-0.442121  0.000869722
-0.442135  0.000869739
-0.442146  0.000869695
-0.442157  0.000869671
-0.442139  0.00086976
-0.442123  0.000869796
-0.442129  0.000869711
-0.442119  0.000869671
-0.442111  0.000869599
-0.442121  0.000869556
-0.442126  0.000869467
-0.442129  0.000869367
-0.442133  0.000869275
-0.442141  0.000869207
-0.442139  0.000869107
-0.442141  0.000869007
-0.442134  0.000868934
-0.442143  0.00086888
-0.442146  0.000868782
-0.442152  0.000868701
-0.442152  0.000868598
-0.442138  0.000868603
-0.442143  0.000868513
-0.442146  0.000868417
-0.442135  0.000868385
-0.442131  0.000868292
-0.442138  0.000868221
-0.442143  0.00086813
-0.442138  0.000868038
-0.442132  0.000867959
-0.44213   0.000867859
-0.442139  0.000867803
-0.442144  0.000867715
-0.442135  0.000867655
-0.442134  0.000867553
-0.442122  0.000867544
-0.442116  0.000867456
-0.442128  0.000867438
-0.442125  0.000867342
-0.44213   0.000867253
-0.442126  0.00086716
-0.442113  0.000867165
-0.442106  0.000867085
-0.442109  0.000866988
-0.442112  0.00086689
-0.442113  0.000866789
-0.442107  0.000866711
-0.442106  0.000866609
-0.442097  0.000866558
-0.442106  0.000866506
-0.442109  0.000866408
-0.442115  0.000866328
-0.442113  0.000866229
-0.442115  0.000866131
-0.442126  0.000866099
-0.442132  0.000866014
-0.442133  0.000865913
-0.442139  0.000865829
-0.442139  0.000865727
-0.442127  0.000865719
-0.442126  0.000865617
-0.442128  0.000865516
-0.442138  0.00086547
-0.442137  0.000865369
-0.442147  0.000865325
-0.442144  0.000865226
-0.442148  0.000865132
-0.442146  0.000865033
-0.442153  0.000864965
-0.44216   0.00086489
-0.442165  0.000864805
-0.442156  0.000864753
-0.442146  0.000864707
-0.442137  0.000864654
-0.442139  0.000864554
-0.442141  0.000864455
-0.442138  0.000864358
-0.442114  0.000864609
-0.442117  0.000864513
-0.442123  0.000864432
-0.442123  0.00086433
-0.442128  0.000864241
-0.442131  0.000864147
-0.442121  0.000864107
-0.442115  0.000864029
-0.44213   0.000864064
-0.442133  0.000863968
-0.442138  0.000863881
-0.442138  0.000863779
-0.442143  0.000863693
-0.442142  0.000863592
-0.442126  0.000863629
-0.442127  0.000863528
-0.442135  0.000863458
-0.442141  0.000863377
-0.442144  0.000863283
-0.442148  0.000863191
-0.44216   0.000863167
-0.442157  0.000863069
-0.442163  0.000862985
-0.442164  0.000862884
-0.442174  0.00086284
-0.442176  0.000862741
-0.442173  0.000862644
-0.442187  0.000862654
-0.442183  0.00086256
-0.442179  0.000862471
-0.442182  0.000862376
-0.442178  0.000862281
-0.442177  0.000862181
-0.442178  0.000862081
-0.442177  0.00086198
-0.442178  0.00086188
-0.442177  0.00086178
-0.44218   0.000861683
-0.442187  0.000861609
-0.44219   0.000861513
-0.442193  0.000861418
-0.442186  0.000861342
-0.442194  0.000861273
-0.442195  0.000861172
-0.442202  0.000861103
-0.442206  0.000861011
-0.442212  0.000860929
-0.442214  0.000860831
-0.442223  0.000860774
-0.442231  0.000860713
-0.442238  0.000860642
-0.442251  0.000860631
-0.442259  0.000860572
-0.442259  0.000860471
-0.442273  0.000860481
-0.442279  0.000860407
-0.44228   0.000860306
-0.442279  0.000860206
-0.442244  0.000860821
-0.442247  0.000860727
-0.442246  0.000860627
-0.44225   0.000860533
-0.442231  0.000860633
-0.442239  0.000860573
-0.442239  0.000860473
-0.442235  0.000860382
-0.442228  0.000860313
-0.442227  0.000860213
-0.44224   0.000860214
-0.442253  0.000860199
-0.442258  0.000860117
-0.442246  0.000860104
-0.442258  0.000860087
-0.442261  0.000859994
-0.442265  0.000859902
-0.442263  0.000859803
-0.442269  0.000859719
-0.44227   0.00085962
-0.442278  0.000859556
-0.442273  0.000859471
-0.442272  0.000859372
-0.442271  0.000859271
-0.44227   0.000859172
-0.44227   0.000859072
-0.44227   0.000858972
-0.442271  0.000858873
-0.442267  0.000858779
-0.442276  0.000858725
-0.442286  0.000858684
-0.442283  0.000858589
-0.442285  0.00085849
-0.442291  0.000858415
-0.442283  0.000858357
-0.442285  0.000858259
-0.442287  0.000858162
-0.44229   0.000858068
-0.442293  0.000857974
-0.442277  0.000858019
-0.442274  0.000857926
-0.442283  0.000857873
-0.442287  0.000857781
-0.442288  0.000857683
-0.442287  0.000857584
-0.442284  0.000857489
-0.442286  0.000857391
-0.442288  0.000857293
-0.442296  0.000857229
-0.442304  0.000857168
-0.442268  0.000857823
-0.442271  0.000857731
-0.442273  0.000857633
-0.442278  0.000857546
-0.442279  0.000857448
-0.442276  0.000857354
-0.442289  0.000857342
-0.442254  0.000857942
-0.442255  0.000857844
-0.442258  0.000857747
-0.442259  0.000857649
-0.442266  0.000857577
-0.44226   0.000857497
-0.442255  0.000857414
-0.442251  0.000857321
-0.44224   0.0008573 
-0.442233  0.000857226
-0.442237  0.000857135
-0.442237  0.000857036
-0.442243  0.000856955
-0.442227  0.000856992
-0.442217  0.000856957
-0.442228  0.00085693
-0.442226  0.000856833
-0.442227  0.000856733
-0.442229  0.000856638
-0.44223   0.000856539
-0.442205  0.000856794
-0.442211  0.000856717
-0.442221  0.000856673
-0.44222   0.000856575
-0.442221  0.000856476
-0.442209  0.000856464
-0.442194  0.00085649
-0.4422    0.000856407
-0.442193  0.00085633
-0.442191  0.000856234
-0.442195  0.000856145
-0.442198  0.000856053
-0.442205  0.000855976
-0.442203  0.000855879
-0.442215  0.000855866
-0.442222  0.000855796
-0.442222  0.000855697
-0.442219  0.000855603
-0.442207  0.000855594
-0.442203  0.000855501
-0.442189  0.000855519
-0.442194  0.000855434
-0.442184  0.000855395
-0.44219   0.000855321
-0.442191  0.000855223
-0.442186  0.00085514
-0.442184  0.000855042
-0.442165  0.000855165
-0.442153  0.000855147
-0.442156  0.000855055
-0.442147  0.000855004
-0.442135  0.000854995
-0.442135  0.000854897
-0.442136  0.000854799
-0.442135  0.000854702
-0.44214   0.000854618
-0.442142  0.000854523
-0.442126  0.000854576
-0.442133  0.000854504
-0.442133  0.000854406
-0.442147  0.000854423
-0.442154  0.000854351
-0.442166  0.000854348
-0.442168  0.000854251
-0.442169  0.000854153
-0.442172  0.000854059
-0.442178  0.000853982
-0.442181  0.000853889
-0.442185  0.000853798
-0.442184  0.0008537 
-0.442185  0.000853603
-0.442173  0.000853584
-0.442163  0.000853551
-0.44217   0.000853479
-0.442172  0.000853383
-0.442179  0.000853318
-0.442192  0.000853321
-0.442167  0.000853605
-0.442166  0.000853507
-0.44217   0.000853417
-0.442146  0.000853645
-0.44215   0.000853554
-0.442163  0.000853562
-0.442161  0.000853468
-0.442152  0.000853412
-0.442152  0.000853314
-0.442151  0.000853216
-0.442162  0.000853189
-0.442161  0.000853091
-0.442162  0.000852994
-0.442168  0.000852918
-0.44218   0.000852907
-0.442184  0.000852815
-0.442186  0.00085272
-0.442202  0.000852775
-0.442208  0.000852701
-0.442203  0.000852623
-0.442208  0.00085254
-0.44221   0.000852446
-0.442217  0.000852376
-0.442203  0.000852398
-0.442207  0.00085231
-0.442208  0.000852212
-0.44221   0.000852117
-0.442213  0.000852025
-0.442213  0.000851927
-0.442208  0.000851844
-0.442215  0.000851777
-0.442219  0.000851687
-0.442221  0.000851593
-0.442216  0.000851508
-0.442214  0.000851414
-0.442205  0.000851364
-0.442194  0.000851331
-0.442189  0.000851252
-0.442195  0.000851178
-0.442198  0.000851085
-0.442196  0.000850988
-0.442199  0.000850895
-0.442202  0.000850804
-0.442206  0.000850713
-0.442195  0.000850682
-0.442198  0.000850591
-0.442207  0.000850536
-0.442206  0.00085044
-0.44221   0.000850352
-0.442207  0.000850258
-0.442211  0.00085017
-0.442207  0.000850081
-0.442206  0.000849985
-0.442213  0.00084992
-0.442217  0.000849829
-0.442213  0.000849739
-0.442223  0.000849696
-0.442195  0.00085004
-0.442193  0.000849947
-0.442191  0.000849852
-0.442188  0.000849759
-0.442188  0.000849662
-0.442188  0.000849565
-0.442187  0.000849469
-0.442182  0.000849386
-0.442176  0.000849308
-0.442174  0.000849213
-0.442165  0.000849167
-0.442171  0.000849089
-0.442183  0.000849087
-0.442174  0.000849043
-0.442164  0.000849003
-0.442175  0.000848981
-0.442172  0.000848892
-0.442155  0.00084897
-0.442168  0.000848978
-0.44215   0.000849073
-0.44215   0.000848976
-0.442144  0.000848898
-0.442141  0.000848808
-0.442138  0.000848717
-0.442127  0.000848687
-0.442125  0.000848591
-0.442121  0.000848505
-0.442126  0.000848419
-0.44201   0.000856106
-0.442025  0.000856134
-0.442036  0.000856109
-0.442049  0.000856107
-0.442049  0.000856009
-0.442057  0.000855947
-0.442057  0.00085585
-0.442053  0.000855762
-0.442053  0.000855664
-0.442064  0.000855633
-0.442067  0.000855544
-0.442068  0.000855447
-0.44207   0.000855351
-0.442079  0.000855304
-0.442076  0.000855212
-0.442071  0.00085513
-0.442066  0.000855049
-0.442068  0.000854954
-0.442073  0.000854877
-0.44208   0.000854806
-0.442082  0.00085471
-0.442081  0.000854614
-0.442085  0.000854524
-0.442083  0.000854429
-0.442053  0.000854838
-0.442054  0.000854742
-0.442058  0.000854654
-0.442057  0.000854557
-0.442066  0.000854503
-0.442068  0.000854408
-0.442079  0.000854382
-0.442079  0.000854285
-0.442086  0.000854218
-0.442088  0.000854123
-0.442097  0.000854077
-0.442091  0.000854001
-0.442095  0.000853914
-0.442076  0.000854035
-0.442081  0.000853955
-0.442079  0.000853862
-0.442082  0.000853772
-0.442088  0.000853692
-0.442092  0.000853603
-0.442092  0.000853507
-0.442091  0.00085341
-0.442086  0.000853332
-0.442067  0.000853442
-0.442058  0.000853387
-0.442061  0.000853293
-0.442052  0.000853237
-0.442054  0.000853142
-0.44204   0.000853152
-0.442033  0.000853088
-0.442024  0.000853035
-0.442028  0.000852947
-0.442028  0.000852851
-0.44203   0.000852755
-0.442032  0.000852661
-0.442036  0.000852577
-0.442037  0.000852481
-0.442035  0.000852387
-0.442031  0.000852301
-0.442027  0.000852216
-0.442028  0.000852121
-0.442022  0.000852051
-0.442022  0.000851955
-0.442025  0.000851862
-0.442019  0.000851785
-0.442018  0.000851689
-0.442013  0.000851607
-0.442015  0.000851512
-0.442009  0.000851434
-0.442009  0.000851337
-0.442     0.000851293
-0.442008  0.000851235
-0.441999  0.000851187
-0.442004  0.000851104
-0.442002  0.000851009
-0.441994  0.000850949
-0.441987  0.000850883
-0.441986  0.000850788
-0.441985  0.000850693
-0.441977  0.000850633
-0.441979  0.000850541
-0.441975  0.000850458
-0.441987  0.000850445
-0.441975  0.000850427
-0.441973  0.000850335
-0.441979  0.000850262
-0.441965  0.000850279
-0.441966  0.000850184
-0.441962  0.000850098
-0.441962  0.000850002
-0.441979  0.000850073
-0.441985  0.000849995
-0.441975  0.00084996
-0.441973  0.000849865
-0.441977  0.000849776
-0.441976  0.000849681
-0.441977  0.000849587
-0.441987  0.000849544
-0.441984  0.000849454
-0.44198   0.000849364
-0.441977  0.000849274
-0.441974  0.000849185
-0.441979  0.000849102
-0.441983  0.000849019
-0.441978  0.000848939
-0.441977  0.000848845
-0.441977  0.00084875
-0.441983  0.000848678
-0.441982  0.000848583
-0.441984  0.000848489
-0.441988  0.000848404
-0.441996  0.000848346
-0.441999  0.000848255
-0.441995  0.000848169
-0.442004  0.000848131
-0.442006  0.000848036
-0.442007  0.000847943
-0.442     0.000847876
-0.441997  0.000847789
-0.441999  0.000847696
-0.442005  0.00084762
-0.442005  0.000847525
-0.44201   0.000847444
-0.442013  0.000847352
-0.442012  0.000847257
-0.442018  0.000847179
-0.442026  0.000847122
-0.44203   0.000847038
-0.442023  0.000846973
-0.442026  0.000846882
-0.44203   0.000846799
-0.44203   0.000846704
-0.44203   0.000846609
-0.442039  0.000846558
-0.442056  0.000846626
-0.442062  0.000846553
-0.442062  0.000846458
-0.442055  0.000846388
-0.442056  0.000846294
-0.442066  0.000846253
-0.442062  0.000846168
-0.44206   0.000846075
-0.442041  0.0008462 
-0.442028  0.000846196
-0.442026  0.000846104
-0.442027  0.000846009
-0.442026  0.000845915
-0.442027  0.00084582
-0.442025  0.000845728
-0.442028  0.000845639
-0.442032  0.000845553
-0.442032  0.000845458
-0.442024  0.000845399
-0.442015  0.000845356
-0.442015  0.000845262
-0.442009  0.000845185
-0.442019  0.000845145
-0.442005  0.000845158
-0.442013  0.000845103
-0.442019  0.000845027
-0.442017  0.000844935
-0.442013  0.000844852
-0.442015  0.000844761
-0.442016  0.000844667
-0.442026  0.000844626
-0.442028  0.000844536
-0.442031  0.000844446
-0.442013  0.000844541
-0.442012  0.000844448
-0.442006  0.00084437
-0.442014  0.000844305
-0.442015  0.000844213
-0.442008  0.000844151
-0.442014  0.000844081
-0.442017  0.000843991
-0.44202   0.000843903
-0.442014  0.000843831
-0.442015  0.000843737
-0.442038  0.000843955
-0.442046  0.000843897
-0.442052  0.000843824
-0.442067  0.000843865
-0.442061  0.00084379
-0.442065  0.000843707
-0.442061  0.000843621
-0.44206   0.000843527
-0.442053  0.000843462
-0.442056  0.000843374
-0.442062  0.000843296
-0.44206   0.000843204
-0.442061  0.00084311
-0.442061  0.000843016
-0.442063  0.000842924
-0.442069  0.000842856
-0.442063  0.000842784
-0.442063  0.00084269
-0.442055  0.000842632
-0.442038  0.000842707
-0.442041  0.000842617
-0.44204   0.000842524
-0.442046  0.00084245
-0.442036  0.000842408
-0.442032  0.000842324
-0.442033  0.00084223
-0.44204   0.000842164
-0.442039  0.00084207
-0.442034  0.000841993
-0.442037  0.000841907
-0.442034  0.000841822
-0.442038  0.000841741
-0.442036  0.000841651
-0.442043  0.000841585
-0.442046  0.000841499
-0.442044  0.000841407
-0.442045  0.000841313
-0.44205   0.000841236
-0.442048  0.000841145
-0.442038  0.000841107
-0.442039  0.000841014
-0.44204   0.000840921
-0.442029  0.000840904
-0.442024  0.000840828
-0.442021  0.000840738
-0.44202   0.000840645
-0.442011  0.000840603
-0.442004  0.000840535
-0.442     0.000840454
-0.442005  0.000840375
-0.442008  0.000840289
-0.44201   0.000840197
-0.442012  0.000840108
